Entidad,Entidad-N,municipio,Municipio,Localidad,Ubicación,Tipo,Edad,Sexo,Talla,Talla-M,Peso,IMC,Categoria
20,Oaxaca,59,Miahuatlán de Porfirio Díaz,34,El Ocote,Rural,15,Mujer,141.5,1.415,40,19.977776,Normal
20,Oaxaca,324,San Pedro Pochutla,111,Comala,Rural,15,Hombre,165.2,1.652,64.599998,23.670774,Sobrepeso
20,Oaxaca,324,San Pedro Pochutla,111,Comala,Rural,18,Mujer,153.10001,1.531,56.900002,24.275148,Normal
20,Oaxaca,324,San Pedro Pochutla,111,Comala,Rural,15,Hombre,164.89999,1.6489999,49.900002,18.350981,Normal
20,Oaxaca,324,San Pedro Pochutla,111,Comala,Rural,11,Hombre,149.7,1.497,38.599998,17.224384,Normal
20,Oaxaca,324,San Pedro Pochutla,111,Comala,Rural,14,Mujer,148.10001,1.4810001,42.599998,19.422245,Normal
20,Oaxaca,324,San Pedro Pochutla,111,Comala,Rural,10,Mujer,140,1.4,36.200001,18.469389,Normal
20,Oaxaca,324,San Pedro Pochutla,111,Comala,Rural,11,Mujer,145.7,1.457,54.560001,25.701311,Obesidad
20,Oaxaca,324,San Pedro Pochutla,111,Comala,Rural,15,Hombre,158.8,1.5880001,44.700001,17.725826,Normal
20,Oaxaca,324,San Pedro Pochutla,111,Comala,Rural,11,Mujer,150.7,1.507,40.900002,18.0093,Normal
20,Oaxaca,324,San Pedro Pochutla,111,Comala,Rural,15,Hombre,169.66,1.6966667,60.900002,21.155546,Normal
20,Oaxaca,324,San Pedro Pochutla,111,Comala,Rural,11,Hombre,135.56,1.3556666,31.799999,17.302996,Normal
20,Oaxaca,324,San Pedro Pochutla,111,Comala,Rural,13,Hombre,153.53999,1.5353334,44.099998,18.708252,Normal
20,Oaxaca,324,San Pedro Pochutla,111,Comala,Rural,5,Mujer,109.8,1.098,18.799999,15.593842,Normal
20,Oaxaca,324,San Pedro Pochutla,111,Comala,Rural,15,Mujer,158.89999,1.589,50.5,20.000626,Normal
20,Oaxaca,324,San Pedro Pochutla,111,Comala,Rural,11,Mujer,160,1.6,58,22.656248,Sobrepeso
20,Oaxaca,324,San Pedro Pochutla,111,Comala,Rural,11,Hombre,145.06,1.4506667,40.599998,19.292601,Normal
20,Oaxaca,324,San Pedro Pochutla,111,Comala,Rural,13,Mujer,150.14,1.5013334,53.5,23.735561,Sobrepeso
20,Oaxaca,324,San Pedro Pochutla,111,Comala,Rural,15,Mujer,151.86,1.5186667,59.700001,25.885073,Sobrepeso
20,Oaxaca,324,San Pedro Pochutla,111,Comala,Rural,9,Mujer,127.04,1.2703333,25.6,15.863705,Normal
20,Oaxaca,324,San Pedro Pochutla,111,Comala,Rural,14,Hombre,154.44,1.5443333,42.400002,17.778036,Normal
20,Oaxaca,324,San Pedro Pochutla,111,Comala,Rural,11,Mujer,142.39999,1.4239999,32.299999,15.928782,Normal
20,Oaxaca,324,San Pedro Pochutla,111,Comala,Rural,18,Hombre,160.06,1.6006666,67,26.150078,Sobrepeso
20,Oaxaca,324,San Pedro Pochutla,111,Comala,Rural,10,Hombre,136.7,1.367,27.799999,14.87674,Normal
20,Oaxaca,324,San Pedro Pochutla,111,Comala,Rural,8,Hombre,124.3,1.243,28.799999,18.640184,Sobrepeso
20,Oaxaca,324,San Pedro Pochutla,111,Comala,Rural,18,Hombre,157.89999,1.579,45.099998,18.088903,Normal
20,Oaxaca,439,Santa María Tonameca,113,Soluta,Rural,16,Hombre,166,1.66,76.699997,27.834229,Sobrepeso
20,Oaxaca,439,Santa María Tonameca,113,Soluta,Rural,17,Hombre,164.3,1.643,59.700001,22.115623,Normal
20,Oaxaca,439,Santa María Tonameca,113,Soluta,Rural,16,Hombre,152.10001,1.521,42.599998,18.414127,Normal
20,Oaxaca,439,Santa María Tonameca,113,Soluta,Rural,5,Mujer,107.16,1.0716666,18.4,16.021324,Normal
20,Oaxaca,439,Santa María Tonameca,113,Soluta,Rural,11,Mujer,148.60001,1.4860001,41.099998,18.612476,Normal
20,Oaxaca,439,Santa María Tonameca,113,Soluta,Rural,15,Mujer,158.24001,1.5823333,48.299999,19.290842,Normal
20,Oaxaca,439,Santa María Tonameca,113,Soluta,Rural,11,Mujer,153.8,1.538,38.599998,16.318289,Normal
20,Oaxaca,439,Santa María Tonameca,113,Soluta,Rural,10,Mujer,132.16,1.3216667,28.299999,16.201025,Normal
20,Oaxaca,439,Santa María Tonameca,113,Soluta,Rural,6,Mujer,116.2,1.1619999,18.5,13.701229,Normal
20,Oaxaca,439,Santa María Tonameca,113,Soluta,Rural,17,Mujer,152.89999,1.5289999,63.099998,26.990717,Sobrepeso
20,Oaxaca,439,Santa María Tonameca,113,Soluta,Rural,9,Hombre,129.2,1.2919999,27.6,16.534235,Normal
20,Oaxaca,439,Santa María Tonameca,113,Soluta,Rural,8,Mujer,124.5,1.245,22.1,14.257835,Normal
20,Oaxaca,439,Santa María Tonameca,113,Soluta,Rural,16,Hombre,167.24001,1.6723334,83.300003,29.785118,Obesidad
20,Oaxaca,439,Santa María Tonameca,113,Soluta,Rural,5,Mujer,112.54,1.1253333,22.200001,17.530352,Sobrepeso
20,Oaxaca,439,Santa María Tonameca,113,Soluta,Rural,7,Hombre,116.1,1.161,21.5,15.950489,Normal
20,Oaxaca,439,Santa María Tonameca,113,Soluta,Rural,6,Hombre,114.86,1.1486667,23,17.4317,Sobrepeso
20,Oaxaca,439,Santa María Tonameca,113,Soluta,Rural,9,Hombre,127.64,1.2763333,26.1,16.021837,Normal
20,Oaxaca,439,Santa María Tonameca,113,Soluta,Rural,12,Hombre,153.75999,1.5376667,50.700001,21.442902,Sobrepeso
20,Oaxaca,439,Santa María Tonameca,113,Soluta,Rural,10,Hombre,139.89999,1.3989999,31.6,16.145508,Normal
20,Oaxaca,568,Zapotitlán Palmas,1,Zapotitlán Palmas,Rural,18,Hombre,165.39999,1.6539999,67,24.490847,Normal
20,Oaxaca,568,Zapotitlán Palmas,1,Zapotitlán Palmas,Rural,15,Hombre,153.7,1.5369999,53.060001,22.460506,Normal
20,Oaxaca,568,Zapotitlán Palmas,1,Zapotitlán Palmas,Rural,8,Hombre,123.44,1.2343334,24.24,15.909908,Normal
20,Oaxaca,568,Zapotitlán Palmas,1,Zapotitlán Palmas,Rural,15,Mujer,148.24001,1.4823334,32.5,14.790796,Normal
20,Oaxaca,568,Zapotitlán Palmas,1,Zapotitlán Palmas,Rural,11,Mujer,138.94,1.3893334,29.559999,15.3141,Normal
20,Oaxaca,568,Zapotitlán Palmas,1,Zapotitlán Palmas,Rural,9,Mujer,122.56,1.2256666,24.700001,16.44191,Normal
21,Puebla,41,Cuautlancingo,8,Sanctorum,Urbano,12,Mujer,151.53999,1.5153334,40,17.419817,Normal
21,Puebla,41,Cuautlancingo,8,Sanctorum,Urbano,6,Mujer,130.06,1.3006667,28.200001,16.669289,Normal
21,Puebla,41,Cuautlancingo,8,Sanctorum,Urbano,6,Hombre,118.9,1.189,22.299999,15.773975,Normal
21,Puebla,41,Cuautlancingo,8,Sanctorum,Urbano,19,Hombre,160.34,1.6033332,51.900002,20.18923,Normal
21,Puebla,41,Cuautlancingo,8,Sanctorum,Urbano,12,Mujer,152.60001,1.526,49.200001,21.127886,Normal
21,Puebla,41,Cuautlancingo,8,Sanctorum,Urbano,5,Hombre,106.3,1.0630001,19.4,17.16861,Sobrepeso
21,Puebla,41,Cuautlancingo,8,Sanctorum,Urbano,5,Mujer,112.26,1.1226667,23.799999,18.883186,Sobrepeso
21,Puebla,41,Cuautlancingo,8,Sanctorum,Urbano,5,Hombre,123.16,1.2316667,22.9,15.095555,Normal
21,Puebla,41,Cuautlancingo,8,Sanctorum,Urbano,17,Hombre,155.3,1.553,63.799999,26.453173,Sobrepeso
21,Puebla,114,Puebla,1,Heróica Puebla de Zaragoza,Urbano,15,Hombre,171.5,1.715,68.900002,23.425613,Sobrepeso
21,Puebla,114,Puebla,1,Heróica Puebla de Zaragoza,Urbano,10,Mujer,144.8,1.4480001,35.5,16.931334,Normal
21,Puebla,114,Puebla,1,Heróica Puebla de Zaragoza,Urbano,7,Hombre,131.34,1.3133333,33.099998,19.190136,Sobrepeso
21,Puebla,114,Puebla,1,Heróica Puebla de Zaragoza,Urbano,19,Hombre,165.06,1.6506667,68.260002,25.052294,Sobrepeso
21,Puebla,114,Puebla,1,Heróica Puebla de Zaragoza,Urbano,12,Hombre,134.89999,1.349,30.860001,16.957899,Normal
21,Puebla,114,Puebla,1,Heróica Puebla de Zaragoza,Urbano,5,Mujer,107.74,1.0773333,17.9,15.42243,Normal
21,Puebla,114,Puebla,1,Heróica Puebla de Zaragoza,Urbano,14,Hombre,161.66,1.6166667,61.34,23.469442,Sobrepeso
21,Puebla,114,Puebla,1,Heróica Puebla de Zaragoza,Urbano,9,Mujer,130.86,1.3086667,30.360001,17.727345,Normal
21,Puebla,114,Puebla,1,Heróica Puebla de Zaragoza,Urbano,13,Hombre,150.06,1.5006666,51.279999,22.770866,Sobrepeso
21,Puebla,114,Puebla,1,Heróica Puebla de Zaragoza,Urbano,10,Hombre,136.06,1.3606666,36.540001,19.736269,Sobrepeso
21,Puebla,114,Puebla,1,Heróica Puebla de Zaragoza,Urbano,19,Mujer,164.06,1.6406666,57.200001,21.249825,Normal
21,Puebla,114,Puebla,1,Heróica Puebla de Zaragoza,Urbano,8,Hombre,132.3,1.3230001,35.060001,20.030519,Obesidad
21,Puebla,114,Puebla,1,Heróica Puebla de Zaragoza,Urbano,17,Hombre,164.5,1.645,64,23.650928,Normal
21,Puebla,114,Puebla,1,Heróica Puebla de Zaragoza,Urbano,16,Hombre,172.46001,1.7246666,73,24.542147,Sobrepeso
21,Puebla,114,Puebla,1,Heróica Puebla de Zaragoza,Urbano,13,Mujer,152.24001,1.5223334,49.200001,21.229784,Normal
21,Puebla,114,Puebla,1,Heróica Puebla de Zaragoza,Urbano,15,Hombre,164.60001,1.646,60.560001,22.352505,Normal
21,Puebla,114,Puebla,211,San Miguel Canoa,Urbano,15,Hombre,161.14,1.6113334,56.299999,21.683908,Normal
21,Puebla,114,Puebla,211,San Miguel Canoa,Urbano,5,Mujer,118.64,1.1863333,17.4,12.363339,Normal
21,Puebla,114,Puebla,211,San Miguel Canoa,Urbano,15,Mujer,151.96001,1.5196666,47.200001,20.43833,Normal
21,Puebla,114,Puebla,211,San Miguel Canoa,Urbano,17,Mujer,146.75999,1.4676666,64.099998,29.757961,Obesidad
21,Puebla,114,Puebla,211,San Miguel Canoa,Urbano,11,Hombre,142.75999,1.4276667,64.800003,31.792259,Obesidad
21,Puebla,114,Puebla,211,San Miguel Canoa,Urbano,15,Mujer,149.5,1.495,58.200001,26.039978,Sobrepeso
21,Puebla,114,Puebla,211,San Miguel Canoa,Urbano,5,Hombre,103.36,1.0336667,15.6,14.600359,Normal
21,Puebla,114,Puebla,211,San Miguel Canoa,Urbano,8,Mujer,135.46001,1.3546666,38.700001,21.088522,Obesidad
21,Puebla,114,Puebla,211,San Miguel Canoa,Urbano,16,Mujer,151,1.51,55.139999,24.183151,Normal
21,Puebla,114,Puebla,211,San Miguel Canoa,Urbano,5,Mujer,117.9,1.179,19.799999,14.244184,Normal
21,Puebla,140,San Pedro Cholula,20,Santa María Acuexcomac,Urbano,13,Mujer,146.7,1.467,60.099998,27.926352,Obesidad
21,Puebla,140,San Pedro Cholula,20,Santa María Acuexcomac,Urbano,17,Mujer,153.2,1.5319999,56.900002,24.243471,Normal
21,Puebla,140,San Pedro Cholula,20,Santa María Acuexcomac,Urbano,14,Mujer,147.75999,1.4776666,58.700001,26.883461,Sobrepeso
21,Puebla,140,San Pedro Cholula,20,Santa María Acuexcomac,Urbano,5,Mujer,100.9,1.0090001,16.4,16.108736,Normal
21,Puebla,140,San Pedro Cholula,20,Santa María Acuexcomac,Urbano,19,Mujer,158.2,1.582,58.200001,23.25466,Normal
21,Puebla,140,San Pedro Cholula,20,Santa María Acuexcomac,Urbano,7,Hombre,114.4,1.1440001,22.299999,17.039341,Normal
21,Puebla,140,San Pedro Cholula,20,Santa María Acuexcomac,Urbano,18,Mujer,155.36,1.5536667,49.540001,20.522972,Normal
21,Puebla,140,San Pedro Cholula,20,Santa María Acuexcomac,Urbano,9,Hombre,122.3,1.223,25.860001,17.289228,Normal
21,Puebla,174,Teziutlán,1,Teziutlán,Urbano,6,Hombre,115.5,1.155,23.24,17.420963,Sobrepeso
21,Puebla,174,Teziutlán,1,Teziutlán,Urbano,9,Hombre,125.94,1.2593334,26.5,16.709538,Normal
21,Puebla,174,Teziutlán,1,Teziutlán,Urbano,11,Mujer,146.7,1.467,47.700001,22.164511,Sobrepeso
21,Puebla,57,Honey,7,La Magdalena,Rural,12,Mujer,144.10001,1.4410001,32.540001,15.670741,Normal
21,Puebla,57,Honey,7,La Magdalena,Rural,5,Mujer,109.26,1.0926667,18.799999,15.74644,Normal
21,Puebla,57,Honey,7,La Magdalena,Rural,18,Mujer,149.86,1.4986666,76.599998,34.105049,Obesidad
21,Puebla,57,Honey,7,La Magdalena,Rural,6,Hombre,108.64,1.0863333,17.040001,14.439211,Normal
21,Puebla,57,Honey,7,La Magdalena,Rural,7,Hombre,132.06,1.3206667,27.74,15.9045,Normal
21,Puebla,57,Honey,7,La Magdalena,Rural,16,Mujer,158.53999,1.5853333,53.099998,21.127754,Normal
21,Puebla,57,Honey,7,La Magdalena,Rural,7,Mujer,114.06,1.1406666,20.959999,16.109194,Normal
21,Puebla,57,Honey,7,La Magdalena,Rural,10,Hombre,143.03999,1.4303334,34.860001,17.039343,Normal
21,Puebla,57,Honey,7,La Magdalena,Rural,13,Mujer,147.5,1.475,58.040001,26.677391,Obesidad
21,Puebla,57,Honey,7,La Magdalena,Rural,8,Mujer,125.54,1.2553333,25.1,15.927794,Normal
21,Puebla,57,Honey,7,La Magdalena,Rural,13,Mujer,145.39999,1.454,46.060001,21.786884,Normal
21,Puebla,57,Honey,7,La Magdalena,Rural,9,Hombre,124.76,1.2476667,33,21.199068,Sobrepeso
21,Puebla,57,Honey,7,La Magdalena,Rural,19,Mujer,160.03999,1.6003335,63,24.599121,Normal
21,Puebla,57,Honey,7,La Magdalena,Rural,6,Hombre,118.6,1.186,21.299999,15.142941,Normal
21,Puebla,57,Honey,7,La Magdalena,Rural,13,Mujer,154.16,1.5416667,53,22.299486,Normal
21,Puebla,57,Honey,7,La Magdalena,Rural,11,Hombre,141.06,1.4106667,41,20.603216,Sobrepeso
21,Puebla,113,Piaxtla,1,Piaxtla,Rural,15,Hombre,160.56,1.6056666,54.540001,21.154579,Normal
21,Puebla,113,Piaxtla,1,Piaxtla,Rural,6,Mujer,112.14,1.1213334,18.200001,14.474445,Normal
21,Puebla,113,Piaxtla,1,Piaxtla,Rural,17,Mujer,151.53999,1.5153334,52.040001,22.663183,Normal
21,Puebla,113,Piaxtla,1,Piaxtla,Rural,16,Mujer,149.7,1.497,47,20.972696,Normal
21,Puebla,183,Tlaola,18,Tlaltepango,Rural,18,Hombre,161.24001,1.6123334,59.5,22.887968,Normal
21,Puebla,183,Tlaola,18,Tlaltepango,Rural,14,Hombre,152.14,1.5213333,51.439999,22.225534,Sobrepeso
21,Puebla,183,Tlaola,18,Tlaltepango,Rural,9,Hombre,121.26,1.2126667,39.439999,26.819702,Obesidad
21,Puebla,183,Tlaola,18,Tlaltepango,Rural,18,Mujer,152.36,1.5236667,46.099998,19.857334,Normal
21,Puebla,183,Tlaola,18,Tlaltepango,Rural,17,Hombre,173.14,1.7313333,64.160004,21.4044,Normal
21,Puebla,183,Tlaola,18,Tlaltepango,Rural,19,Hombre,157.64,1.5763333,55.060001,22.158489,Normal
21,Puebla,183,Tlaola,18,Tlaltepango,Rural,17,Mujer,145.5,1.455,39.439999,18.629915,Normal
21,Puebla,183,Tlaola,18,Tlaltepango,Rural,8,Hombre,108.64,1.0863333,25.16,21.319866,Obesidad
21,Puebla,183,Tlaola,18,Tlaltepango,Rural,17,Mujer,154.44,1.5443333,53.060001,22.247704,Normal
21,Puebla,183,Tlaola,18,Tlaltepango,Rural,9,Mujer,125.16,1.2516667,23.059999,14.719122,Normal
21,Puebla,183,Tlaola,18,Tlaltepango,Rural,13,Hombre,142.8,1.428,43.040001,21.106483,Sobrepeso
21,Puebla,183,Tlaola,18,Tlaltepango,Rural,17,Hombre,164.46001,1.6446666,60.040001,22.196524,Normal
22,Querétaro,11,El Marqués,36,Jesús María,Urbano,14,Hombre,163.16,1.6316667,59.84,22.476501,Sobrepeso
22,Querétaro,11,El Marqués,36,Jesús María,Urbano,10,Mujer,149.06,1.4906666,40.099998,18.046099,Normal
22,Querétaro,11,El Marqués,36,Jesús María,Urbano,18,Mujer,159.25999,1.5926666,54.400002,21.44614,Normal
22,Querétaro,14,Querétaro,1,Santiago de Querétaro,Urbano,18,Hombre,178,1.78,58,18.305771,Normal
22,Querétaro,14,Querétaro,1,Santiago de Querétaro,Urbano,12,Mujer,149.44,1.4943334,45.040001,20.169884,Normal
22,Querétaro,14,Querétaro,1,Santiago de Querétaro,Urbano,10,Hombre,142,1.42,29.299999,14.530848,Normal
22,Querétaro,4,Cadereyta de Montes,213,Bella Vista del Río,Rural,13,Hombre,160.03999,1.6003335,48.360001,18.882753,Normal
22,Querétaro,4,Cadereyta de Montes,213,Bella Vista del Río,Rural,5,Mujer,105.2,1.0519999,17.799999,16.083796,Normal
22,Querétaro,4,Cadereyta de Montes,213,Bella Vista del Río,Rural,15,Mujer,154.96001,1.5496666,48.799999,20.320915,Normal
22,Querétaro,4,Cadereyta de Montes,213,Bella Vista del Río,Rural,18,Hombre,163.66,1.6366668,83.400002,31.134762,Obesidad
22,Querétaro,4,Cadereyta de Montes,213,Bella Vista del Río,Rural,5,Hombre,106.74,1.0673333,17.26,15.150977,Normal
23,Quintana Roo,4,Othón P. Blanco,1,Chetumal,Urbano,8,Mujer,129.46001,1.2946666,21.540001,12.850789,Normal
23,Quintana Roo,4,Othón P. Blanco,1,Chetumal,Urbano,12,Mujer,128.2,1.2819999,32.799999,19.957119,Normal
23,Quintana Roo,4,Othón P. Blanco,1,Chetumal,Urbano,5,Mujer,102.36,1.0236667,14.66,13.989969,Normal
23,Quintana Roo,4,Othón P. Blanco,1,Chetumal,Urbano,14,Hombre,143.24001,1.4323334,83.839996,40.866089,Obesidad
23,Quintana Roo,4,Othón P. Blanco,1,Chetumal,Urbano,11,Mujer,147.84,1.4783332,39.700001,18.165436,Normal
23,Quintana Roo,2,Felipe Carrillo Puerto,288,Yoactún,Rural,7,Hombre,117.46,1.1746666,23.700001,17.175884,Normal
23,Quintana Roo,2,Felipe Carrillo Puerto,288,Yoactún,Rural,17,Mujer,148.39999,1.484,62.259998,28.271009,Sobrepeso
23,Quintana Roo,2,Felipe Carrillo Puerto,288,Yoactún,Rural,8,Mujer,124.14,1.2413334,28.6,18.560478,Sobrepeso
23,Quintana Roo,2,Felipe Carrillo Puerto,288,Yoactún,Rural,7,Mujer,108.66,1.0866666,17.940001,15.19252,Normal
23,Quintana Roo,2,Felipe Carrillo Puerto,288,Yoactún,Rural,19,Hombre,163.64,1.6363333,73.400002,27.412745,Sobrepeso
23,Quintana Roo,2,Felipe Carrillo Puerto,288,Yoactún,Rural,18,Mujer,151.03999,1.5103334,64.199997,28.14423,Sobrepeso
23,Quintana Roo,2,Felipe Carrillo Puerto,288,Yoactún,Rural,12,Hombre,141.03999,1.4103334,33.959999,17.073561,Normal
23,Quintana Roo,2,Felipe Carrillo Puerto,288,Yoactún,Rural,7,Hombre,123.5,1.235,21.559999,14.135618,Normal
23,Quintana Roo,2,Felipe Carrillo Puerto,288,Yoactún,Rural,17,Hombre,160.36,1.6036667,59.240002,23.034927,Normal
23,Quintana Roo,2,Felipe Carrillo Puerto,288,Yoactún,Rural,11,Hombre,140.74001,1.4073334,51.439999,25.972094,Obesidad
23,Quintana Roo,2,Felipe Carrillo Puerto,288,Yoactún,Rural,15,Mujer,149.14,1.4913334,78.360001,35.23262,Obesidad
23,Quintana Roo,2,Felipe Carrillo Puerto,288,Yoactún,Rural,6,Mujer,110.74,1.1073333,20.799999,16.963154,Normal
23,Quintana Roo,2,Felipe Carrillo Puerto,288,Yoactún,Rural,9,Hombre,132.64,1.3263333,33.459999,19.020441,Sobrepeso
23,Quintana Roo,2,Felipe Carrillo Puerto,288,Yoactún,Rural,17,Hombre,164.2,1.642,62.439999,23.158829,Normal
23,Quintana Roo,2,Felipe Carrillo Puerto,288,Yoactún,Rural,10,Mujer,140.06,1.4006667,38.060001,19.399887,Normal
23,Quintana Roo,2,Felipe Carrillo Puerto,288,Yoactún,Rural,12,Hombre,148.60001,1.4860001,46.259998,20.949224,Sobrepeso
23,Quintana Roo,2,Felipe Carrillo Puerto,288,Yoactún,Rural,12,Hombre,153.06,1.5306667,32.139999,13.717804,Normal
23,Quintana Roo,2,Felipe Carrillo Puerto,288,Yoactún,Rural,12,Mujer,150.06,1.5006666,39.439999,17.513319,Normal
23,Quintana Roo,2,Felipe Carrillo Puerto,288,Yoactún,Rural,10,Hombre,145.3,1.4530001,28.540001,13.51832,Normal
23,Quintana Roo,2,Felipe Carrillo Puerto,288,Yoactún,Rural,18,Hombre,165.25999,1.6526666,68.559998,25.101536,Sobrepeso
23,Quintana Roo,2,Felipe Carrillo Puerto,288,Yoactún,Rural,15,Mujer,160.25999,1.6026666,45.060001,17.543037,Normal
24,San Luis Potosí,13,Ciudad Valles,1,Ciudad Valles,Urbano,12,Mujer,139.89999,1.3989999,44.259998,22.613928,Sobrepeso
24,San Luis Potosí,13,Ciudad Valles,1,Ciudad Valles,Urbano,12,Hombre,151.2,1.512,47.259998,20.672365,Sobrepeso
24,San Luis Potosí,13,Ciudad Valles,1,Ciudad Valles,Urbano,14,Mujer,157.34,1.5733333,48.799999,19.714165,Normal
24,San Luis Potosí,13,Ciudad Valles,1,Ciudad Valles,Urbano,14,Mujer,153.39999,1.5339999,62.299999,26.475084,Sobrepeso
24,San Luis Potosí,13,Ciudad Valles,1,Ciudad Valles,Urbano,12,Mujer,154.16,1.5416667,62.299999,26.212414,Obesidad
24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,Urbano,6,Mujer,124.26,1.2426667,21.6,13.987639,Normal
24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,Urbano,8,Mujer,131.3,1.3130001,27.6,16.009567,Normal
24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,Urbano,6,Hombre,132.3,1.3230001,26.700001,15.254274,Normal
24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,Urbano,17,Mujer,170.5,1.705,57.200001,19.676474,Normal
24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,Urbano,12,Mujer,147.44,1.4743333,35.799999,16.469927,Normal
24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,Urbano,10,Hombre,147.5,1.475,33.799999,15.535765,Normal
24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,Urbano,9,Mujer,145.60001,1.4560001,36.099998,17.028814,Normal
24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,Urbano,5,Hombre,117.2,1.1719999,31.200001,22.714304,Obesidad
24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,Urbano,18,Hombre,172.60001,1.7260001,68.360001,22.946711,Normal
24,San Luis Potosí,35,Soledad de Graciano Sánchez,1,Soledad de Graciano Sánchez,Urbano,18,Hombre,180.56,1.8056667,60.5,18.555822,Normal
24,San Luis Potosí,35,Soledad de Graciano Sánchez,1,Soledad de Graciano Sánchez,Urbano,14,Hombre,151.5,1.515,45.060001,19.632063,Normal
24,San Luis Potosí,35,Soledad de Graciano Sánchez,1,Soledad de Graciano Sánchez,Urbano,9,Hombre,132.3,1.3230001,25.299999,14.454424,Normal
24,San Luis Potosí,35,Soledad de Graciano Sánchez,1,Soledad de Graciano Sánchez,Urbano,14,Hombre,176.75999,1.7676666,57.799999,18.4981,Normal
24,San Luis Potosí,35,Soledad de Graciano Sánchez,1,Soledad de Graciano Sánchez,Urbano,11,Mujer,153.64,1.5363333,43.200001,18.302603,Normal
24,San Luis Potosí,35,Soledad de Graciano Sánchez,1,Soledad de Graciano Sánchez,Urbano,8,Mujer,130.5,1.3049999,25.299999,14.855919,Normal
24,San Luis Potosí,35,Soledad de Graciano Sánchez,1,Soledad de Graciano Sánchez,Urbano,8,Hombre,117.54,1.1753334,21.4,15.491434,Normal
24,San Luis Potosí,35,Soledad de Graciano Sánchez,1,Soledad de Graciano Sánchez,Urbano,10,Hombre,125.96,1.2596667,25.1,15.818396,Normal
24,San Luis Potosí,35,Soledad de Graciano Sánchez,1,Soledad de Graciano Sánchez,Urbano,6,Mujer,119.06,1.1906667,28.799999,20.314777,Obesidad
24,San Luis Potosí,35,Soledad de Graciano Sánchez,1,Soledad de Graciano Sánchez,Urbano,8,Mujer,123.5,1.235,24.4,15.997639,Normal
24,San Luis Potosí,35,Soledad de Graciano Sánchez,1,Soledad de Graciano Sánchez,Urbano,5,Mujer,109.5,1.095,24.1,20.099665,Obesidad
24,San Luis Potosí,35,Soledad de Graciano Sánchez,1,Soledad de Graciano Sánchez,Urbano,10,Mujer,125.2,1.252,26.200001,16.714472,Normal
24,San Luis Potosí,21,Mexquitic de Carmona,26,Estanzuela,Rural,12,Mujer,159.75999,1.5976666,46.759998,18.319017,Normal
24,San Luis Potosí,21,Mexquitic de Carmona,26,Estanzuela,Rural,8,Hombre,126.34,1.2633333,35.84,22.455986,Obesidad
24,San Luis Potosí,21,Mexquitic de Carmona,26,Estanzuela,Rural,10,Mujer,142.3,1.423,27.639999,13.64986,Normal
24,San Luis Potosí,21,Mexquitic de Carmona,26,Estanzuela,Rural,16,Hombre,164.24001,1.6423334,53.700001,19.909101,Normal
24,San Luis Potosí,21,Mexquitic de Carmona,26,Estanzuela,Rural,10,Hombre,146.56,1.4656667,29.799999,13.872215,Normal
24,San Luis Potosí,21,Mexquitic de Carmona,26,Estanzuela,Rural,14,Hombre,155.39999,1.5539999,50.299999,20.828884,Normal
24,San Luis Potosí,21,Mexquitic de Carmona,26,Estanzuela,Rural,9,Mujer,125.9,1.2590001,28.5,17.980152,Normal
24,San Luis Potosí,21,Mexquitic de Carmona,26,Estanzuela,Rural,14,Hombre,152.39999,1.5239999,50.599998,21.786156,Normal
24,San Luis Potosí,21,Mexquitic de Carmona,26,Estanzuela,Rural,9,Mujer,129,1.29,28.5,17.126375,Normal
24,San Luis Potosí,21,Mexquitic de Carmona,26,Estanzuela,Rural,5,Mujer,102.7,1.027,15.86,15.03704,Normal
24,San Luis Potosí,21,Mexquitic de Carmona,26,Estanzuela,Rural,13,Hombre,157.25999,1.5726666,48.799999,19.730881,Normal
24,San Luis Potosí,21,Mexquitic de Carmona,26,Estanzuela,Rural,18,Mujer,140.10001,1.401,50.299999,25.62664,Sobrepeso
24,San Luis Potosí,21,Mexquitic de Carmona,26,Estanzuela,Rural,15,Hombre,166.44,1.6643333,58.200001,21.01079,Normal
24,San Luis Potosí,48,Villa de la Paz,3,La Boca,Rural,10,Mujer,137.24001,1.3723334,25.799999,13.699365,Normal
24,San Luis Potosí,48,Villa de la Paz,3,La Boca,Rural,16,Hombre,179.8,1.798,56.299999,17.415222,Normal
24,San Luis Potosí,48,Villa de la Paz,3,La Boca,Rural,8,Mujer,124.5,1.245,25.84,16.670698,Normal
